measure_ts,temperature
2019-06-24 12:01:03.504,22.5
2019-06-24 12:01:33.503,22.5
2019-06-24 12:02:03.503,22.5
2019-06-24 12:02:33.503,22.5
2019-06-24 12:03:03.503,22.5
2019-06-24 12:03:33.504,22.5
2019-06-24 12:04:03.504,22.5
2019-06-24 12:04:33.504,22.5
2019-06-24 12:05:03.503,22.5
2019-06-24 12:05:33.504,22.5
2019-06-24 12:06:03.503,22.5
2019-06-24 12:06:33.504,22.5
2019-06-24 12:07:03.503,22.5
2019-06-24 12:07:33.503,22.5
2019-06-24 12:08:03.504,22.5
2019-06-24 12:08:33.504,22.5
2019-06-24 12:09:03.504,22.5
2019-06-24 12:09:33.503,22.5
2019-06-24 12:10:03.503,22.5
2019-06-24 12:10:33.504,22.5
2019-06-24 12:11:03.504,22.5
2019-06-24 12:11:33.504,22.5
2019-06-24 12:12:03.504,22.5
2019-06-24 12:12:33.504,22.5
2019-06-24 12:13:03.503,22.5
2019-06-24 12:13:33.504,22.5
2019-06-24 12:14:03.504,22.5
2019-06-24 12:14:33.504,22.5
2019-06-24 12:15:03.503,22.5
2019-06-24 12:15:33.504,22.5
2019-06-24 12:16:03.504,22.5
2019-06-24 12:16:33.504,22.5
2019-06-24 12:17:03.504,22.5
2019-06-24 12:17:33.504,22.5
2019-06-24 12:18:03.504,22.5
2019-06-24 12:18:33.504,22.5
2019-06-24 12:19:03.525,22.5
2019-06-24 12:19:33.504,22.5
2019-06-24 12:20:03.504,22.5
2019-06-24 12:20:33.504,22.5
2019-06-24 12:21:03.504,22.5
2019-06-24 12:21:33.504,22.5
2019-06-24 12:22:03.503,22.5
2019-06-24 12:22:33.504,22.5
2019-06-24 12:23:03.504,22.5
2019-06-24 12:23:33.503,22.5
2019-06-24 12:24:03.503,22.5
2019-06-24 12:24:33.504,22.5
2019-06-24 12:25:03.504,22.5
2019-06-24 12:25:33.503,22.5
2019-06-24 12:26:03.504,22.5
2019-06-24 12:26:33.504,22.5
2019-06-24 12:27:03.504,22.5
2019-06-24 12:27:33.504,22.5
2019-06-24 12:28:03.504,22.5
2019-06-24 12:28:33.503,22.5
2019-06-24 12:29:03.505,22.5
2019-06-24 12:29:33.504,22.5
2019-06-24 12:30:03.504,22.5
2019-06-24 12:30:33.503,22.5
2019-06-24 12:31:03.504,22.5
2019-06-24 12:31:33.504,22.5
2019-06-24 12:32:03.504,22.5
2019-06-24 12:32:33.504,22.5
2019-06-24 12:33:03.504,22.5
2019-06-24 12:33:33.504,22.5
2019-06-24 12:34:03.504,22.5
2019-06-24 12:34:33.503,22.5
2019-06-24 12:35:03.504,22.5
2019-06-24 12:35:33.504,22.5
2019-06-24 12:36:03.504,22.5
2019-06-24 12:36:33.504,22.5
2019-06-24 12:37:03.503,22.5
2019-06-24 12:37:33.504,22.5
2019-06-24 12:38:03.504,22.5
2019-06-24 12:38:33.504,22.5
2019-06-24 12:39:03.504,22.5
2019-06-24 12:39:33.503,22.5
2019-06-24 12:40:03.504,22.5
2019-06-24 12:40:33.504,22.5
2019-06-24 12:41:03.504,22.5
2019-06-24 12:41:33.504,22.5
2019-06-24 12:42:03.503,22.5
2019-06-24 12:42:33.504,22.5
2019-06-24 12:43:03.504,22.5
2019-06-24 12:43:33.504,22.5
2019-06-24 12:44:03.503,22.5
2019-06-24 12:44:33.504,22.5
2019-06-24 12:45:03.504,22.5
2019-06-24 12:45:33.504,22.5
2019-06-24 12:46:03.503,22.5
2019-06-24 12:46:33.503,22.5
2019-06-24 12:47:03.503,22.5
2019-06-24 12:47:33.503,22.5
2019-06-24 12:48:03.504,22.5
2019-06-24 12:48:33.504,22.5
2019-06-24 12:49:03.504,22.5
2019-06-24 12:49:33.504,22.5
2019-06-24 12:50:03.503,22.5
2019-06-24 12:50:33.504,22.5
2019-06-24 12:51:03.504,22.5
2019-06-24 12:51:33.503,22.5
2019-06-24 12:52:03.504,22.5
2019-06-24 12:52:33.504,22.5
2019-06-24 12:53:03.504,22.5
2019-06-24 12:53:33.503,22.5
2019-06-24 12:54:03.517,22.5
2019-06-24 12:54:33.504,22.5
2019-06-24 12:55:03.504,22.5
2019-06-24 12:55:33.504,22.5
2019-06-24 12:56:03.504,22.5
2019-06-24 12:56:33.504,22.5
2019-06-24 12:57:03.503,22.5
2019-06-24 12:57:33.504,22.5
2019-06-24 12:58:03.503,22.5
2019-06-24 12:58:33.504,22.5
2019-06-24 12:59:03.503,22.5
2019-06-24 12:59:33.504,22.5
2019-06-24 13:00:03.504,22.5
2019-06-24 13:00:33.503,22.5
2019-06-24 13:01:03.504,22.5
2019-06-24 13:01:33.504,22.5
2019-06-24 13:02:03.503,22.5
2019-06-24 13:02:33.503,22.5
2019-06-24 13:03:03.504,22.5
2019-06-24 13:03:33.504,22.5
2019-06-24 13:04:03.504,22.5
2019-06-24 13:04:33.503,22.5
2019-06-24 13:05:03.504,22.5
2019-06-24 13:05:33.504,22.5
2019-06-24 13:06:03.504,22.5
2019-06-24 13:06:33.504,22.5
2019-06-24 13:07:03.504,22.5
2019-06-24 13:07:33.503,22.5
2019-06-24 13:08:03.503,22.5
2019-06-24 13:08:33.503,22.5
2019-06-24 13:09:03.504,22.5
2019-06-24 13:09:33.504,22.5
2019-06-24 13:10:03.504,22.5
2019-06-24 13:10:33.504,22.5
2019-06-24 13:11:03.503,22.5
2019-06-24 13:11:33.503,22.5
2019-06-24 13:12:03.503,22.5
2019-06-24 13:12:33.504,22.5
2019-06-24 13:13:03.504,22.5
2019-06-24 13:13:33.503,22.5
2019-06-24 13:14:03.504,22.5
2019-06-24 13:14:33.504,22.5
2019-06-24 13:15:03.504,22.5
2019-06-24 13:15:33.504,22.5
2019-06-24 13:16:03.504,22.5
2019-06-24 13:16:33.504,22.5
2019-06-24 13:17:03.504,22.5
2019-06-24 13:17:33.504,22.5
2019-06-24 13:18:03.504,22.5
2019-06-24 13:18:33.504,22.5
2019-06-24 13:19:03.504,22.5
2019-06-24 13:19:33.504,22.5
2019-06-24 13:20:03.504,22.5
2019-06-24 13:20:33.503,22.5
2019-06-24 13:21:03.504,22.5
2019-06-24 13:21:33.503,22.5
2019-06-24 13:22:03.503,22.5
2019-06-24 13:22:33.504,22.5
2019-06-24 13:23:03.504,22.5
2019-06-24 13:23:33.504,22.5
2019-06-24 13:24:03.503,22.5
2019-06-24 13:24:33.504,22.5
2019-06-24 13:25:03.504,22.5
2019-06-24 13:25:33.504,22.5
2019-06-24 13:26:03.504,22.5
2019-06-24 13:26:33.503,22.5
2019-06-24 13:27:03.504,22.5
2019-06-24 13:27:33.504,22.5
2019-06-24 13:28:03.504,22.5
2019-06-24 13:28:33.504,22.5
2019-06-24 13:29:03.504,22.5
2019-06-24 13:29:33.504,22.5
2019-06-24 13:30:03.504,22.5
2019-06-24 13:30:33.504,22.5
2019-06-24 13:31:03.504,22.5
2019-06-24 13:31:33.504,22.5
2019-06-24 13:32:03.504,22.5
2019-06-24 13:32:33.504,22.5
2019-06-24 13:33:03.504,22.5
2019-06-24 13:33:33.504,22.5
2019-06-24 13:34:03.504,22.5
2019-06-24 13:34:33.504,22.5
2019-06-24 13:35:03.504,22.5
2019-06-24 13:35:33.503,22.5
2019-06-24 13:36:03.504,22.5
2019-06-24 13:36:33.504,22.5
2019-06-24 13:37:03.504,22.5
2019-06-24 13:37:33.504,22.5
2019-06-24 13:38:03.504,22.5
2019-06-24 13:38:33.504,22.5
2019-06-24 13:39:03.504,22.5
2019-06-24 13:39:33.504,22.5
2019-06-24 13:40:03.503,22.5
2019-06-24 13:40:33.504,22.5
2019-06-24 13:41:03.504,22.5
2019-06-24 13:41:33.504,22.5
2019-06-24 13:42:03.504,22.5
2019-06-24 13:42:33.504,22.5
2019-06-24 13:43:03.504,22.5
2019-06-24 13:43:33.504,22.5
2019-06-24 13:44:03.504,22.5
2019-06-24 13:44:33.504,22.5
2019-06-24 13:45:03.504,22.5
2019-06-24 13:45:33.504,22.5
2019-06-24 13:46:03.503,22.5
2019-06-24 13:46:33.503,22.5
2019-06-24 13:47:03.503,22.5
2019-06-24 13:47:33.504,22.5
2019-06-24 13:48:03.503,22.5
2019-06-24 13:48:33.503,22.5
2019-06-24 13:49:03.504,22.5
2019-06-24 13:49:33.504,22.5
2019-06-24 13:50:03.504,22.5
2019-06-24 13:50:33.503,22.5
2019-06-24 13:51:03.504,22.5
2019-06-24 13:51:33.503,22.5
2019-06-24 13:52:03.504,22.5
2019-06-24 13:52:33.504,22.5
2019-06-24 13:53:03.503,22.5
2019-06-24 13:53:33.504,22.5
2019-06-24 13:54:03.504,22.5
2019-06-24 13:54:33.503,22.5
2019-06-24 13:55:03.503,22.5
2019-06-24 13:55:33.504,22.5
2019-06-24 13:56:03.504,22.5
2019-06-24 13:56:33.504,22.5
2019-06-24 13:57:03.504,22.5
2019-06-24 13:57:33.504,22.5
2019-06-24 13:58:03.503,22.5
2019-06-24 13:58:33.503,22.5
2019-06-24 13:59:03.504,22.5
2019-06-24 13:59:33.504,22.5
2019-06-24 14:00:03.504,22.5
2019-06-24 14:00:33.504,22.5
2019-06-24 14:01:03.504,22.5
2019-06-24 14:01:33.504,22.5
2019-06-24 14:02:03.504,22.5
2019-06-24 14:02:33.504,22.5
2019-06-24 14:03:03.504,22.5
2019-06-24 14:03:33.504,22.5
2019-06-24 14:04:03.504,22.5
2019-06-24 14:04:33.504,22.5
2019-06-24 14:05:03.503,22.5
2019-06-24 14:05:33.503,22.5
2019-06-24 14:06:03.504,22.5
2019-06-24 14:06:33.504,22.5
2019-06-24 14:07:03.504,22.5
2019-06-24 14:07:33.504,22.5
2019-06-24 14:08:03.504,22.5
2019-06-24 14:08:33.504,22.5
2019-06-24 14:09:03.503,22.5
2019-06-24 14:09:33.503,22.5
2019-06-24 14:10:03.504,22.5
2019-06-24 14:10:33.504,22.5
2019-06-24 14:11:03.504,22.5
2019-06-24 14:11:33.504,22.5
2019-06-24 14:12:03.504,22.5
2019-06-24 14:12:33.504,22.5
2019-06-24 14:13:03.504,22.5
2019-06-24 14:13:33.504,22.5
2019-06-24 14:14:03.504,22.5
2019-06-24 14:14:33.504,22.5
2019-06-24 14:15:03.503,22.5
2019-06-24 14:15:33.504,22.5
2019-06-24 14:16:03.504,22.5
2019-06-24 14:16:33.503,22.5
2019-06-24 14:17:03.504,22.5
2019-06-24 14:17:33.503,22.5
2019-06-24 14:18:03.504,22.5
2019-06-24 14:18:33.503,22.5
2019-06-24 14:19:03.504,22.5
2019-06-24 14:19:33.503,22.5
2019-06-24 14:20:03.504,22.5
2019-06-24 14:20:33.504,22.5
2019-06-24 14:21:03.504,22.5
2019-06-24 14:21:33.504,22.5
2019-06-24 14:22:03.504,22.5
2019-06-24 14:22:33.504,22.5
2019-06-24 14:23:03.504,22.5
2019-06-24 14:23:33.504,22.5
2019-06-24 14:24:03.504,22.5
2019-06-24 14:24:33.503,22.5
2019-06-24 14:25:03.503,22.5
2019-06-24 14:25:33.504,22.5
2019-06-24 14:26:03.504,22.5
2019-06-24 14:26:33.504,22.5
2019-06-24 14:27:03.504,22.5
2019-06-24 14:27:33.503,22.5
2019-06-24 14:28:03.504,22.5
2019-06-24 14:28:33.504,22.5
2019-06-24 14:29:03.504,22.5
2019-06-24 14:29:33.504,22.5
2019-06-24 14:30:03.504,22.5
2019-06-24 14:30:33.504,22.5
2019-06-24 14:31:03.504,22.5
2019-06-24 14:31:33.504,22.5
2019-06-24 14:32:03.504,22.5
2019-06-24 14:32:33.504,22.5
2019-06-24 14:33:03.504,22.5
2019-06-24 14:33:33.504,22.5
2019-06-24 14:34:03.504,22.5
2019-06-24 14:34:33.504,22.5
2019-06-24 14:35:03.504,22.5
2019-06-24 14:35:33.504,22.5
2019-06-24 14:36:03.503,22.5
2019-06-24 14:36:33.504,22.5
2019-06-24 14:37:03.504,22.5
2019-06-24 14:37:33.503,22.5
2019-06-24 14:38:03.504,22.5
2019-06-24 14:38:33.503,22.5
2019-06-24 14:39:03.504,22.5
2019-06-24 14:39:33.504,22.5
2019-06-24 14:40:03.504,22.5
2019-06-24 14:40:33.503,22.5
2019-06-24 14:41:03.504,22.5
2019-06-24 14:41:33.504,22.5
2019-06-24 14:42:03.505,22.5
2019-06-24 14:42:33.504,22.5
2019-06-24 14:43:03.504,22.5
2019-06-24 14:43:33.503,22.5
2019-06-24 14:44:03.504,22.5
2019-06-24 14:44:33.504,22.5
2019-06-24 14:45:03.504,22.5
2019-06-24 14:45:33.504,22.5
2019-06-24 14:46:03.504,22.5
2019-06-24 14:46:33.504,22.5
2019-06-24 14:47:03.504,22.5
2019-06-24 14:47:33.504,22.5
2019-06-24 14:48:03.503,22.5
2019-06-24 14:48:33.503,22.5
2019-06-24 14:49:03.504,22.5
2019-06-24 14:49:33.504,22.5
2019-06-24 14:50:03.504,22.5
2019-06-24 14:50:33.504,22.5
2019-06-24 14:51:03.503,22.5
2019-06-24 14:51:33.504,22.5
2019-06-24 14:52:03.504,22.5
2019-06-24 14:52:33.504,22.5
2019-06-24 14:53:03.504,22.5
2019-06-24 14:53:33.504,22.5
2019-06-24 14:54:03.504,22.5
2019-06-24 14:54:33.504,22.5
2019-06-24 14:55:03.504,22.5
2019-06-24 14:55:33.504,22.5
2019-06-24 14:56:03.504,22.5
2019-06-24 14:56:33.503,22.5
2019-06-24 14:57:03.503,22.5
2019-06-24 14:57:33.504,22.5
2019-06-24 14:58:03.504,22.5
2019-06-24 14:58:33.504,22.5
2019-06-24 14:59:03.504,22.5
2019-06-24 14:59:33.504,22.5
2019-06-24 15:00:03.504,22.5
2019-06-24 15:00:33.503,22.5
2019-06-24 15:01:03.504,22.5
2019-06-24 15:01:33.504,22.5
2019-06-24 15:02:03.504,22.5
2019-06-24 15:02:33.504,22.5
2019-06-24 15:03:03.504,22.5
2019-06-24 15:03:33.504,22.5
2019-06-24 15:04:03.503,22.5
2019-06-24 15:04:33.504,22.5
2019-06-24 15:05:03.503,22.5
2019-06-24 15:05:33.503,22.5
2019-06-24 15:06:03.504,22.5
2019-06-24 15:06:33.504,22.5
2019-06-24 15:07:03.504,22.5
2019-06-24 15:07:33.504,22.5
2019-06-24 15:08:03.504,22.5
2019-06-24 15:08:33.503,22.5
2019-06-24 15:09:03.503,22.5
2019-06-24 15:09:33.503,22.5
2019-06-24 15:10:03.504,22.5
2019-06-24 15:10:33.504,22.5
2019-06-24 15:11:03.504,22.5
2019-06-24 15:11:33.504,22.5
2019-06-24 15:12:03.503,22.5
2019-06-24 15:12:33.504,22.5
2019-06-24 15:13:03.504,22.5
2019-06-24 15:13:33.504,22.5
2019-06-24 15:14:03.504,22.5
2019-06-24 15:14:33.504,22.5
2019-06-24 15:15:03.504,22.5
2019-06-24 15:15:33.504,22.5
2019-06-24 15:16:03.503,22.5
2019-06-24 15:16:33.503,22.5
2019-06-24 15:17:03.504,22.5
2019-06-24 15:17:33.503,22.5
2019-06-24 15:18:03.503,22.5
2019-06-24 15:18:33.504,22.5
2019-06-24 15:19:03.51,22.5
2019-06-24 15:19:33.504,22.5
2019-06-24 15:20:03.504,22.5
2019-06-24 15:20:33.504,22.5
2019-06-24 15:21:03.504,22.5
2019-06-24 15:21:33.504,22.5
2019-06-24 15:22:03.503,22.5
2019-06-24 15:22:33.504,22.5
2019-06-24 15:23:03.503,22.5
2019-06-24 15:23:33.504,22.5
2019-06-24 15:24:03.504,22.5
2019-06-24 15:24:33.504,22.5
2019-06-24 15:25:03.505,22.5
2019-06-24 15:25:33.503,22.5
2019-06-24 15:26:03.503,22.5
2019-06-24 15:26:33.504,22.5
2019-06-24 15:27:03.504,22.5
2019-06-24 15:27:33.504,22.5
2019-06-24 15:28:03.504,22.5
2019-06-24 15:28:33.504,22.5
2019-06-24 15:29:03.504,22.5
2019-06-24 15:29:33.504,22.5
2019-06-24 15:30:03.504,22.5
2019-06-24 15:30:33.504,22.5
2019-06-24 15:31:03.504,22.5
2019-06-24 15:31:33.504,22.5
2019-06-24 15:32:03.504,22.5
2019-06-24 15:32:33.504,22.5
2019-06-24 15:33:03.504,22.5
2019-06-24 15:33:33.504,22.5
2019-06-24 15:34:03.504,22.5
2019-06-24 15:34:33.504,22.5
2019-06-24 15:35:03.503,22.5
2019-06-24 15:35:33.503,22.5
2019-06-24 15:36:03.504,22.5
2019-06-24 15:36:33.504,22.5
2019-06-24 15:37:03.503,22.5
2019-06-24 15:37:33.504,22.5
2019-06-24 15:38:03.504,22.5
2019-06-24 15:38:33.504,22.5
2019-06-24 15:39:03.503,22.5
2019-06-24 15:39:33.504,22.5
2019-06-24 15:40:03.503,22.5
2019-06-24 15:40:33.504,22.5
2019-06-24 15:41:03.504,22.5
2019-06-24 15:41:33.503,22.5
2019-06-24 15:42:03.504,22.5
2019-06-24 15:42:33.504,22.5
2019-06-24 15:43:03.504,22.5
2019-06-24 15:43:33.504,22.5
2019-06-24 15:44:03.504,22.5
2019-06-24 15:44:33.504,22.5
2019-06-24 15:45:03.504,22.5
2019-06-24 15:45:33.504,22.5
2019-06-24 15:46:03.503,22.5
2019-06-24 15:46:33.504,22.5
2019-06-24 15:47:03.504,22.5
2019-06-24 15:47:33.511,22.5
2019-06-24 15:48:03.503,22.5
2019-06-24 15:48:33.504,22.5
2019-06-24 15:49:03.504,22.5
2019-06-24 15:49:33.504,22.5
2019-06-24 15:50:03.504,22.5
2019-06-24 15:50:33.504,22.5
2019-06-24 15:51:03.504,22.5
2019-06-24 15:51:33.504,22.5
2019-06-24 15:52:03.504,22.5
2019-06-24 15:52:33.504,22.5
2019-06-24 15:53:03.504,22.5
2019-06-24 15:53:33.504,22.5
2019-06-24 15:54:03.504,22.5
2019-06-24 15:54:33.504,22.5
2019-06-24 15:55:03.504,22.5
2019-06-24 15:55:33.504,22.5
2019-06-24 15:56:03.503,22.5
2019-06-24 15:56:33.503,22.5
2019-06-24 15:57:03.504,22.5
2019-06-24 15:57:33.503,22.5
2019-06-24 15:58:03.504,22.5
2019-06-24 15:58:33.503,22.5
2019-06-24 15:59:03.504,22.5
2019-06-24 15:59:33.503,22.5
2019-06-24 16:00:03.503,22.5
2019-06-24 16:00:33.504,22.5
2019-06-24 16:01:03.504,22.5
2019-06-24 16:01:33.504,22.5
2019-06-24 16:02:03.504,22.5
2019-06-24 16:02:33.504,22.5
2019-06-24 16:03:03.504,22.5
2019-06-24 16:03:33.504,22.5
2019-06-24 16:04:03.504,22.5
2019-06-24 16:04:33.504,22.5
2019-06-24 16:05:03.503,22.5
2019-06-24 16:05:33.504,22.5
2019-06-24 16:06:03.504,22.5
2019-06-24 16:06:33.504,22.5
2019-06-24 16:07:03.503,22.5
2019-06-24 16:07:33.504,22.5
2019-06-24 16:08:03.504,22.5
2019-06-24 16:08:33.503,22.5
2019-06-24 16:09:03.504,22.5
2019-06-24 16:09:33.503,22.5
2019-06-24 16:10:03.503,22.5
2019-06-24 16:10:33.503,22.5
2019-06-24 16:11:03.504,22.5
2019-06-24 16:11:33.504,22.5
2019-06-24 16:12:03.503,22.5
2019-06-24 16:12:33.504,22.5
2019-06-24 16:13:03.503,22.5
2019-06-24 16:13:33.503,22.5
2019-06-24 16:14:03.504,22.5
2019-06-24 16:14:33.504,22.5
2019-06-24 16:15:03.503,22.5
2019-06-24 16:15:33.504,22.5
2019-06-24 16:16:03.504,22.5
2019-06-24 16:16:33.503,22.5
2019-06-24 16:17:03.503,22.5
2019-06-24 16:17:33.503,22.5
2019-06-24 16:18:03.504,22.5
2019-06-24 16:18:33.504,22.5
2019-06-24 16:19:03.503,22.5
2019-06-24 16:19:33.504,22.5
2019-06-24 16:20:03.504,22.5
2019-06-24 16:20:33.504,22.5
2019-06-24 16:21:03.504,22.5
2019-06-24 16:21:33.504,22.5
2019-06-24 16:22:03.504,22.5
2019-06-24 16:22:33.503,22.5
2019-06-24 16:23:03.504,22.5
2019-06-24 16:23:33.504,22.5
2019-06-24 16:24:03.504,22.5
2019-06-24 16:24:33.503,22.5
2019-06-24 16:25:03.503,22.5
2019-06-24 16:25:33.504,22.5
2019-06-24 16:26:03.504,22.5
2019-06-24 16:26:33.504,22.5
2019-06-24 16:27:03.504,22.5
2019-06-24 16:27:33.504,22.5
2019-06-24 16:28:03.504,22.5
2019-06-24 16:28:33.504,22.5
2019-06-24 16:29:03.504,22.5
2019-06-24 16:29:33.504,22.5
2019-06-24 16:30:03.503,22.5
2019-06-24 16:30:33.504,22.5
2019-06-24 16:31:03.504,22.5
2019-06-24 16:31:33.504,22.5
2019-06-24 16:32:03.504,22.5
2019-06-24 16:32:33.504,22.5
2019-06-24 16:33:03.504,22.5
2019-06-24 16:33:33.504,22.5
2019-06-24 16:34:03.504,22.5
2019-06-24 16:34:33.504,22.5
2019-06-24 16:35:03.504,22.5
2019-06-24 16:35:33.503,22.5
2019-06-24 16:36:03.504,22.5
2019-06-24 16:36:33.504,22.5
2019-06-24 16:37:03.504,22.5
2019-06-24 16:37:33.504,22.5
2019-06-24 16:38:03.503,22.5
2019-06-24 16:38:33.504,22.5
2019-06-24 16:39:03.504,22.5
2019-06-24 16:39:33.503,22.5
2019-06-24 16:40:03.504,22.5
2019-06-24 16:40:33.504,22.5
2019-06-24 16:41:03.504,22.5
2019-06-24 16:41:33.504,22.5
2019-06-24 16:42:03.504,22.5
2019-06-24 16:42:33.504,22.5
2019-06-24 16:43:03.503,22.5
2019-06-24 16:43:33.504,22.5
2019-06-24 16:44:03.51,22.5
2019-06-24 16:44:33.504,22.5
2019-06-24 16:45:03.504,22.5
2019-06-24 16:45:33.504,22.5
2019-06-24 16:46:03.504,22.5
2019-06-24 16:46:33.504,22.5
2019-06-24 16:47:03.504,22.5
2019-06-24 16:47:33.504,22.5
2019-06-24 16:48:03.504,22.5
2019-06-24 16:48:33.504,22.5
2019-06-24 16:49:03.504,22.5
2019-06-24 16:49:33.503,22.5
2019-06-24 16:50:03.504,22.5
2019-06-24 16:50:33.504,22.5
2019-06-24 16:51:03.504,22.5
2019-06-24 16:51:33.504,22.5
2019-06-24 16:52:03.504,22.5
2019-06-24 16:52:33.504,22.5
2019-06-24 16:53:03.504,22.5
2019-06-24 16:53:33.504,22.5
2019-06-24 16:54:03.504,22.5
2019-06-24 16:54:33.504,22.5
2019-06-24 16:55:03.504,22.5
2019-06-24 16:55:33.504,22.5
2019-06-24 16:56:03.504,22.5
2019-06-24 16:56:33.504,22.5
2019-06-24 16:57:03.504,22.5
2019-06-24 16:57:33.504,22.5
2019-06-24 16:58:03.504,22.5
2019-06-24 16:58:33.504,22.5
2019-06-24 16:59:03.504,22.5
2019-06-24 16:59:33.504,22.5
2019-06-24 17:00:03.504,22.5
2019-06-24 17:00:33.504,22.5
2019-06-24 17:01:03.504,22.5
2019-06-24 17:01:33.503,22.5
2019-06-24 17:02:03.503,22.5
2019-06-24 17:02:33.504,22.5
2019-06-24 17:03:03.504,22.5
2019-06-24 17:03:33.503,22.5
2019-06-24 17:04:03.503,22.5
2019-06-24 17:04:33.503,22.5
2019-06-24 17:05:03.503,22.5
2019-06-24 17:05:33.504,22.5
2019-06-24 17:06:03.504,22.5
2019-06-24 17:06:33.503,22.5
2019-06-24 17:07:03.503,22.5
2019-06-24 17:07:33.504,22.5
2019-06-24 17:08:03.504,22.5
2019-06-24 17:08:33.503,22.5
2019-06-24 17:09:03.504,22.5
2019-06-24 17:09:33.504,22.5
2019-06-24 17:10:03.504,22.5
2019-06-24 17:10:33.504,22.5
2019-06-24 17:11:03.503,22.5
2019-06-24 17:11:33.504,22.5
2019-06-24 17:12:03.503,22.5
2019-06-24 17:12:33.504,22.5
2019-06-24 17:13:03.503,22.5
2019-06-24 17:13:33.504,22.5
2019-06-24 17:14:03.504,22.5
2019-06-24 17:14:33.504,22.5
2019-06-24 17:15:03.503,22.5
2019-06-24 17:15:33.504,22.5
2019-06-24 17:16:03.504,22.5
2019-06-24 17:16:33.504,22.5
2019-06-24 17:17:03.504,22.5
2019-06-24 17:17:33.504,22.5
2019-06-24 17:18:03.504,22.5
2019-06-24 17:18:33.504,22.5
2019-06-24 17:19:03.503,22.5
2019-06-24 17:19:33.504,22.5
2019-06-24 17:20:03.504,22.5
2019-06-24 17:20:33.504,22.5
2019-06-24 17:21:03.504,22.5
2019-06-24 17:21:33.504,22.5
2019-06-24 17:22:03.503,22.5
2019-06-24 17:22:33.504,22.5
2019-06-24 17:23:03.504,22.5
2019-06-24 17:23:33.504,22.5
2019-06-24 17:24:03.504,22.5
2019-06-24 17:24:33.503,22.5
2019-06-24 17:25:03.503,22.5
2019-06-24 17:25:33.504,22.5
2019-06-24 17:26:03.504,22.5
2019-06-24 17:26:33.504,22.5
2019-06-24 17:27:03.504,22.5
2019-06-24 17:27:33.504,22.5
2019-06-24 17:28:03.503,22.5
2019-06-24 17:28:33.503,22.5
2019-06-24 17:29:03.504,22.5
2019-06-24 17:29:33.504,22.5
2019-06-24 17:30:03.504,22.5
2019-06-24 17:30:33.503,22.5
2019-06-24 17:31:03.503,22.5
2019-06-24 17:31:33.504,22.5
2019-06-24 17:32:03.504,22.5
2019-06-24 17:32:33.504,22.5
2019-06-24 17:33:03.503,22.5
2019-06-24 17:33:33.504,22.5
2019-06-24 17:34:03.504,22.5
2019-06-24 17:34:33.503,22.5
2019-06-24 17:35:03.503,22.5
2019-06-24 17:35:33.504,22.5
2019-06-24 17:36:03.504,22.5
2019-06-24 17:36:33.503,22.5
2019-06-24 17:37:03.503,22.5
2019-06-24 17:37:33.503,22.5
2019-06-24 17:38:03.504,22.5
2019-06-24 17:38:33.504,22.5
2019-06-24 17:39:03.503,22.5
2019-06-24 17:39:33.504,22.5
2019-06-24 17:40:03.504,22.5
2019-06-24 17:40:33.513,22.5
2019-06-24 17:41:03.503,22.5
2019-06-24 17:41:33.503,22.5
2019-06-24 17:42:03.503,22.5
2019-06-24 17:42:33.503,22.5
2019-06-24 17:43:03.503,22.5
2019-06-24 17:43:33.503,22.5
2019-06-24 17:44:03.504,22.5
2019-06-24 17:44:33.504,22.5
2019-06-24 17:45:03.504,22.5
2019-06-24 17:45:33.504,22.5
2019-06-24 17:46:03.504,22.5
2019-06-24 17:46:33.504,22.5
2019-06-24 17:47:03.504,22.5
2019-06-24 17:47:33.504,22.5
2019-06-24 17:48:03.503,22.5
2019-06-24 17:48:33.503,22.5
2019-06-24 17:49:03.504,22.5
2019-06-24 17:49:33.504,22.5
2019-06-24 17:50:03.504,22.5
2019-06-24 17:50:33.504,22.5
2019-06-24 17:51:03.503,22.5
2019-06-24 17:51:33.503,22.5
2019-06-24 17:52:03.504,22.5
2019-06-24 17:52:33.504,22.5
2019-06-24 17:53:03.504,22.5
2019-06-24 17:53:33.504,22.5
2019-06-24 17:54:03.504,22.5
2019-06-24 17:54:33.504,22.5
2019-06-24 17:55:03.504,22.5
2019-06-24 17:55:33.504,22.5
2019-06-24 17:56:03.504,22.5
2019-06-24 17:56:33.503,22.5
2019-06-24 17:57:03.503,22.5
2019-06-24 17:57:33.504,22.5
2019-06-24 17:58:03.504,22.5
2019-06-24 17:58:33.504,22.5
2019-06-24 17:59:03.503,22.5
2019-06-24 17:59:33.503,22.5
2019-06-24 18:00:03.504,22.5
2019-06-24 18:00:33.504,22.5
2019-06-24 18:01:03.504,22.5
2019-06-24 18:01:33.504,22.5
2019-06-24 18:02:03.504,22.5
2019-06-24 18:02:33.503,22.5
2019-06-24 18:03:03.504,22.5
2019-06-24 18:03:33.503,22.5
2019-06-24 18:04:03.504,22.5
2019-06-24 18:04:33.504,22.5
2019-06-24 18:05:03.504,22.5
2019-06-24 18:05:33.504,22.5
2019-06-24 18:06:03.504,22.5
2019-06-24 18:06:33.504,22.5
2019-06-24 18:07:03.504,22.5
2019-06-24 18:07:33.504,22.5
2019-06-24 18:08:03.503,22.5
2019-06-24 18:08:33.504,22.5
